COD_DISCIPLINA,NOME_DISCIPLINA,COD_CURSO,MULTIPLA_ESCOLHA,CURSO,IDPROGRAMA,SETOR_CURSO
DEE266,FÍSICA II,40001016051G0,Não,CIÊNCIAS EXATAS  - Presencial - Palotina,40001016051G0,SETOR PALOTINA
DEE372,MODELAGEM MATEMÁTICA,40001016051G0,Não,CIÊNCIAS EXATAS  - Presencial - Palotina,40001016051G0,SETOR PALOTINA
DEE395,HISTÓRIA DA LUZ EXPERIMENTAL,40001016051G0,Não,CIÊNCIAS EXATAS  - Presencial - Palotina,40001016051G0,SETOR PALOTINA
DEE413,TÓPICOS EM FÍSICA DO CLIMA,40001016051G0,Não,CIÊNCIAS EXATAS  - Presencial - Palotina,40001016051G0,SETOR PALOTINA
CQ243,FÍSICO - QUÍMICA IV,40001016087G0,Não,QUÍMICA  - Presencial - Curitiba,40001016087G0,SETOR DE CIÊNCIAS EXATAS
EM132,ESTÁGIO DE DOCÊNCIA EM LÍNGUA PORTUGUESA I - ENSINO FUNDAMENTAL II,40001016067G0,Não,LETRAS  - Presencial - Curitiba,40001016067G0,SETOR DE CIÊNCIAS HUMANAS
HL976,TÓPICOS DE ESTUDOS LITERÁRIOS II,40001016067G0,Não,LETRAS  - Presencial - Curitiba,40001016067G0,SETOR DE CIÊNCIAS HUMANAS
TT048,INFRA-ESTRUTURA VIÁRIA,40001016030G0,Não,ENGENHARIA CIVIL  - Presencial - Curitiba,40001016030G0,SETOR DE TECNOLOGIA
EM283,ESTÁGIO DE PESQUISA EM EDUCAÇÃO GEOGRÁFICA I,40001016054G0,Não,GEOGRAFIA  - Presencial - Curitiba,40001016054G0,SETOR DE CIÊNCIAS DA TERRA
EM336,TRABALHO DE CONCLUSÃO DE CURSO DE LICENCIATURA EM GEOGRAFIA I,40001016054G0,Não,GEOGRAFIA  - Presencial - Curitiba,40001016054G0,SETOR DE CIÊNCIAS DA TERRA
EP074,ORGANIZAÇÃO DO TRABALHO PEDAGÓGICO NA ESCOLA,40001016054G0,Não,GEOGRAFIA  - Presencial - Curitiba,40001016054G0,SETOR DE CIÊNCIAS DA TERRA
CF1812,ESTRUTURA DA MATÉRIA A,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
CF1814,PROJETOS INTEGRADOS DE ENSINO DE FÍSICA A,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
HTT300,PROJETO DE PLANEJAMENTO E GESTÃO EM TURISMO II,40001016113G0,Não,TURISMO  - Presencial - Curitiba,40001016113G0,SETOR DE CIÊNCIAS HUMANAS
CQ230,ESPECTROMETRIA I,40001016087G0,Não,QUÍMICA  - Presencial - Curitiba,40001016087G0,SETOR DE CIÊNCIAS EXATAS
CQ252,INSTRUMENTAÇÃO PARA O ENSINO DE QUÍMICA I,40001016087G0,Não,QUÍMICA  - Presencial - Curitiba,40001016087G0,SETOR DE CIÊNCIAS EXATAS
CQ305,PRINCÍPIOS DE QUÍMICA QUÂNTICA,40001016087G0,Não,QUÍMICA  - Presencial - Curitiba,40001016087G0,SETOR DE CIÊNCIAS EXATAS
HS314,LEITURA DE ETNOGRAFIAS CONTEMPORÂNEAS,40001016016G0,Não,CIÊNCIAS SOCIAIS  - Presencial - Curitiba,40001016016G0,SETOR DE CIÊNCIAS HUMANAS
DS804,INTELIGÊNCIA ARTIFICIAL II,40001016111G0,Não,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS  - Presencial - Curitiba,40001016111G0,SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA
AS093,SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS AVANÇADAS,40001016040G0,Não,ENGENHARIA FLORESTAL  - Presencial - Curitiba,40001016040G0,SETOR DE CIÊNCIAS AGRÁRIAS
HH106,HISTORIA E CULTURA DA ALIMENTACAO,40001016079G0,Não,NUTRIÇÃO  - Presencial - Curitiba,40001016079G0,SETOR DE CIÊNCIAS DA SAÚDE
HPAC0400,LÍNGUA POLONESA 1,40001016078G0,Não,MÚSICA  - Presencial - Curitiba,40001016078G0,SETOR DE ARTES COMUNICAÇÃO E DESIGN
LIB038,COMUNICAÇÃO EM LÍNGUA BRASILEIRA DE SINAIS-LIBRAS: FUNDAMENTOS DA EDUCAÇÃO BILÍNGUE PARA SURDOS,40001016078G0,Não,MÚSICA  - Presencial - Curitiba,40001016078G0,SETOR DE ARTES COMUNICAÇÃO E DESIGN
OA801,LABORATÓRIO DE PRÁTICA VOCAL OU INSTRUMENTAL I,40001016078G0,Não,MÚSICA  - Presencial - Curitiba,40001016078G0,SETOR DE ARTES COMUNICAÇÃO E DESIGN
OA893,TRABALHO DE CONCLUSÃO DE CURSO - LICENCIATURA I,40001016078G0,Não,MÚSICA  - Presencial - Curitiba,40001016078G0,SETOR DE ARTES COMUNICAÇÃO E DESIGN
ST036,PRÁTICA DE TEXTOS PERSUASIVOS,40001016104G0,Não,GESTÃO PÚBLICA  - Presencial - Curitiba,40001016104G0,SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA
SLGEO003,"EDUCAÇÕES, ESCOLAS, CULTURAS E SOCIEDADES",40001016130G0,Não,GEOGRAFIA  - Presencial - Matinhos,40001016130G0,SETOR LITORAL
JAN026A,ESTATÍSTICA II,40001016147G0,Não,INTELIGÊNCIA ARTIFICIAL E ENGENHARIA DE SOFTWARE  - Presencial - Jandaia do Sul,40001016147G0,CAMPUS JANDAIA DO SUL
JAN028A,FÍSICA EXPERIMENTAL II,40001016147G0,Não,INTELIGÊNCIA ARTIFICIAL E ENGENHARIA DE SOFTWARE  - Presencial - Jandaia do Sul,40001016147G0,CAMPUS JANDAIA DO SUL
JEP046A,PROJETO INTEGRADOR EXTENSIONISTA I,40001016147G0,Não,INTELIGÊNCIA ARTIFICIAL E ENGENHARIA DE SOFTWARE  - Presencial - Jandaia do Sul,40001016147G0,CAMPUS JANDAIA DO SUL
AL058,POLUIÇÃO DO SOLO,40001016114G0,Não,ZOOTECNIA  - Presencial - Curitiba,40001016114G0,SETOR DE CIÊNCIAS AGRÁRIAS
CEG311,FUNDAMENTOS DA COMUNICAÇÃO VISUAL,40001016045G0,Não,EXPRESSÃO GRÁFICA  - Presencial - Curitiba,40001016045G0,SETOR DE CIÊNCIAS EXATAS
CEG313,MODELAGEM DIGITAL E ANIMAÇÃO I,40001016045G0,Não,EXPRESSÃO GRÁFICA  - Presencial - Curitiba,40001016045G0,SETOR DE CIÊNCIAS EXATAS
CEG318,INTRODUÇÃO AO DESIGN,40001016045G0,Não,EXPRESSÃO GRÁFICA  - Presencial - Curitiba,40001016045G0,SETOR DE CIÊNCIAS EXATAS
CEG320H,TECNOLOGIA DOS MATERIAIS,40001016045G0,Não,EXPRESSÃO GRÁFICA  - Presencial - Curitiba,40001016045G0,SETOR DE CIÊNCIAS EXATAS
CF2407,FÍSICA GERAL EXPERIMENTAL 3,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
CF2409,ANÁLISE VETORIAL EM FÍSICA,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
CM043,CALCULO III,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
CQ090,INTRODUCAO A QUIMICA I,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
CEG004,EXPRESSÃO GRÁFICA I,40001016030G0,Não,ENGENHARIA CIVIL  - Presencial - Curitiba,40001016030G0,SETOR DE TECNOLOGIA
TH032,HIDRÁULICA FLUVIAL,40001016030G0,Não,ENGENHARIA CIVIL  - Presencial - Curitiba,40001016030G0,SETOR DE TECNOLOGIA
BF076,RITMOS BIOLÓGICOS,40001016012G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Curitiba,40001016012G0,SETOR DE CIÊNCIAS BIOLÓGICAS
MB111,ESTÁGIO PROFISSIONALIZANTE II - FARMÁCIA,40001016046G0,Não,FARMÁCIA  - Presencial - Curitiba,40001016046G0,SETOR DE CIÊNCIAS DA SAÚDE
MB114,ESTAGIO EM FARMÁCIA DE MANIPULAÇÃO,40001016046G0,Não,FARMÁCIA  - Presencial - Curitiba,40001016046G0,SETOR DE CIÊNCIAS DA SAÚDE
CF2416,MÉTODOS DE FÍSICA TEÓRICA 2,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
CF2474,FÍSICA NUCLEAR,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
OCE152,OCEANOGRAFIA FÍSICA I,40001016080G0,Não,OCEANOGRAFIA  - Presencial - Pontal do Paraná,40001016080G0,CENTRO DE ESTUDOS DO MAR
GC118,GEOLOGIA HISTÓRICA,40001016056G0,Não,GEOLOGIA  - Presencial - Curitiba,40001016056G0,SETOR DE CIÊNCIAS DA TERRA
GC133,RECURSOS ENERGÉTICOS,40001016056G0,Não,GEOLOGIA  - Presencial - Curitiba,40001016056G0,SETOR DE CIÊNCIAS DA TERRA
ST051E,GESTÃO DE EVENTOS IV,40001016109G0,Não,SECRETARIADO  - Presencial - Curitiba,40001016109G0,SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA
ST054E,LÍNGUA ESPANHOLA V,40001016109G0,Não,SECRETARIADO  - Presencial - Curitiba,40001016109G0,SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA
CE009,INTRODUÇÃO À ESTATÍSTICA,40001016070G0,Não,MATEMÁTICA  - Presencial - Curitiba,40001016070G0,SETOR DE CIÊNCIAS EXATAS
CMM051,ANEIS E CORPOS,40001016070G0,Não,MATEMÁTICA  - Presencial - Curitiba,40001016070G0,SETOR DE CIÊNCIAS EXATAS
CMM252,VARIÁVEIS COMPLEXAS,40001016070G0,Não,MATEMÁTICA  - Presencial - Curitiba,40001016070G0,SETOR DE CIÊNCIAS EXATAS
EP124,POLÍTICA E PLANEJAMENTO DA EDUCAÇÃO BRASILEIRA,40001016070G0,Não,MATEMÁTICA  - Presencial - Curitiba,40001016070G0,SETOR DE CIÊNCIAS EXATAS
HE1195,LABORATÓRIO TEMÁTICO VII DE LÍNGUA INGLESA - ENSINO DE LITERATURA DE LÍNGUA INGLESA,40001016067G0,Não,LETRAS  - Presencial - Curitiba,40001016067G0,SETOR DE CIÊNCIAS HUMANAS
HE1201,PRÁTICA DE PESQUISA EM EDUCAÇÃO II,40001016067G0,Não,LETRAS  - Presencial - Curitiba,40001016067G0,SETOR DE CIÊNCIAS HUMANAS
SL59,INTERAÇÕES CULTURAIS E HUMANÍSTICAS,40001016138G0,Não,SERVIÇO SOCIAL  - Presencial - Matinhos,40001016138G0,SETOR LITORAL
DBC133,GENÉTICA DE POPULAÇÕES,40001016013G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Palotina,40001016013G0,SETOR PALOTINA
DBD029,GESTÃO AMBIENTAL,40001016013G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Palotina,40001016013G0,SETOR PALOTINA
DBD127,BIOLOGIA DA CONSERVAÇÃO,40001016013G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Palotina,40001016013G0,SETOR PALOTINA
DBD128,BIOGEOGRAFIA,40001016013G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Palotina,40001016013G0,SETOR PALOTINA
DBD129,GESTÃO TURÍSTICA DE AMBIENTES NATURAIS,40001016013G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Palotina,40001016013G0,SETOR PALOTINA
DBD130,BIOESTATÍSTICA AVANÇADA,40001016013G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Palotina,40001016013G0,SETOR PALOTINA
DBD131,MODELAGEM ECOLÓGICA,40001016013G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Palotina,40001016013G0,SETOR PALOTINA
DBD151,ENTOMOLOGIA DE CAMPO,40001016013G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Palotina,40001016013G0,SETOR PALOTINA
EP126,ORGANIZAÇÃO DO TRABALHO PEDAGÓGICO NA ESCOLA,40001016047G0,Não,FILOSOFIA  - Presencial - Curitiba,40001016047G0,SETOR DE CIÊNCIAS HUMANAS
DEC009,LIBRAS II,40001016018G0,Não,COMPUTAÇÃO  - Presencial - Palotina,40001016018G0,SETOR PALOTINA
DEC218,ENSINO DE ENGENHARIA DE SOFTWARE,40001016018G0,Não,COMPUTAÇÃO  - Presencial - Palotina,40001016018G0,SETOR PALOTINA
DEE347,BANCO DE DADOS I,40001016018G0,Não,COMPUTAÇÃO  - Presencial - Palotina,40001016018G0,SETOR PALOTINA
DEE349,COMPUTADORES E SOCIEDADE,40001016018G0,Não,COMPUTAÇÃO  - Presencial - Palotina,40001016018G0,SETOR PALOTINA
DEE351,ENGENHARIA DE SOFTWARE,40001016018G0,Não,COMPUTAÇÃO  - Presencial - Palotina,40001016018G0,SETOR PALOTINA
DEE358,PROGRAMAÇÃO ORIENTADA A OBJETOS I,40001016018G0,Não,COMPUTAÇÃO  - Presencial - Palotina,40001016018G0,SETOR PALOTINA
DEE645,INTRODUÇÃO A CIÊNCIA DE DADOS (EAD),40001016018G0,Não,COMPUTAÇÃO  - Presencial - Palotina,40001016018G0,SETOR PALOTINA
SAOP09,DATA SCIENCE FOR BUSINESS,40001016001G0,Não,ADMINISTRAÇÃO  - Presencial - Curitiba,40001016001G0,SETOR DE CIÊNCIAS SOCIAIS E APLICADAS
SLCI107,LETRAMENTO DIGITAL E CIÊNCIA,40001016126G0,Não,CIÊNCIAS  - Presencial - Matinhos,40001016126G0,SETOR LITORAL
CM311,CÁLCULO 1,40001016026G0,Não,ENGENHARIA AMBIENTAL  - Presencial - Curitiba,40001016026G0,SETOR DE TECNOLOGIA
HSS013,"SOCIEDADE, ESPAÇO E NATUREZA",40001016047G0,Não,FILOSOFIA  - Presencial - Curitiba,40001016047G0,SETOR DE CIÊNCIAS HUMANAS
CI202,MÉTODOS NUMÉRICOS,40001016037G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Curitiba,40001016037G0,SETOR DE TECNOLOGIA
TEP021,GESTÃO DA QUALIDADE,40001016037G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Curitiba,40001016037G0,SETOR DE TECNOLOGIA
TEP023,DESENHO UNIVERSAL E ERGONOMIA,40001016037G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Curitiba,40001016037G0,SETOR DE TECNOLOGIA
TE160,ELETROTÉCNICA PARA ENGENHARIA DE PRODUÇÃO,40001016037G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Curitiba,40001016037G0,SETOR DE TECNOLOGIA
TH046,ELEMENTOS DE MECÂNICA DOS FLUIDOS I,40001016037G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Curitiba,40001016037G0,SETOR DE TECNOLOGIA
ET053,PSICOLOGIA DA EDUCAÇÃO,40001016012G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Curitiba,40001016012G0,SETOR DE CIÊNCIAS BIOLÓGICAS
AF001,AGRICULTURA GERAL,40001016114G0,Não,ZOOTECNIA  - Presencial - Curitiba,40001016114G0,SETOR DE CIÊNCIAS AGRÁRIAS
AZ048,ZOOTECNIA DE ANIMAIS SILVESTRES,40001016114G0,Não,ZOOTECNIA  - Presencial - Curitiba,40001016114G0,SETOR DE CIÊNCIAS AGRÁRIAS
MS042,HIGIENE E PROFILAXIA ZOOTECNICA,40001016114G0,Não,ZOOTECNIA  - Presencial - Curitiba,40001016114G0,SETOR DE CIÊNCIAS AGRÁRIAS
TEA016,ECOLOGIA APLICADA,40001016026G0,Não,ENGENHARIA AMBIENTAL  - Presencial - Curitiba,40001016026G0,SETOR DE TECNOLOGIA
TEA026,AUDITORIA AMBIENTAL,40001016026G0,Não,ENGENHARIA AMBIENTAL  - Presencial - Curitiba,40001016026G0,SETOR DE TECNOLOGIA
TT081,ADMINISTRAÇÃO DE EMPRESAS,40001016026G0,Não,ENGENHARIA AMBIENTAL  - Presencial - Curitiba,40001016026G0,SETOR DE TECNOLOGIA
TE318,CIRCUITOS ELÉTRICOS II,40001016039G0,Não,ENGENHARIA ELÉTRICA  - Presencial - Curitiba,40001016039G0,SETOR DE TECNOLOGIA
TE321,LABORATÓRIO DE CIRCUITOS ELÉTRICOS II,40001016039G0,Não,ENGENHARIA ELÉTRICA  - Presencial - Curitiba,40001016039G0,SETOR DE TECNOLOGIA
GB810,GEOGRAFIA ECONÔMICA,40001016054G0,Não,GEOGRAFIA  - Presencial - Curitiba,40001016054G0,SETOR DE CIÊNCIAS DA TERRA
GB802,CARTOGRAFIA,40001016054G0,Não,GEOGRAFIA  - Presencial - Curitiba,40001016054G0,SETOR DE CIÊNCIAS DA TERRA
DBC026,GENÉTICA,40001016033G0,Não,ENGENHARIA DE AQUICULTURA  - Presencial - Palotina,40001016033G0,SETOR PALOTINA
DEE293,INOVAÇÃO TECNOLÓGICA NA AQUICULTURA,40001016033G0,Não,ENGENHARIA DE AQUICULTURA  - Presencial - Palotina,40001016033G0,SETOR PALOTINA
DEE613,MECÂNICA DOS SÓLIDOS,40001016033G0,Não,ENGENHARIA DE AQUICULTURA  - Presencial - Palotina,40001016033G0,SETOR PALOTINA
DZO108,CARCINICULTURA DE ÁGUA DOCE,40001016033G0,Não,ENGENHARIA DE AQUICULTURA  - Presencial - Palotina,40001016033G0,SETOR PALOTINA
EM204,DIDÁTICA,40001016070G0,Não,MATEMÁTICA  - Presencial - Curitiba,40001016070G0,SETOR DE CIÊNCIAS EXATAS
SLGEO007,COMPREENSÃO DO SISTEMA MUNDO I,40001016130G0,Não,GEOGRAFIA  - Presencial - Matinhos,40001016130G0,SETOR LITORAL
SLGEO008,OTERRITÓRIO BRASILEIRO NA CONTEMPORANEIDADE,40001016130G0,Não,GEOGRAFIA  - Presencial - Matinhos,40001016130G0,SETOR LITORAL
SLGEO009,FUNDAMENTOS E ESTRUTURAS DAS EDUCAÇÕES,40001016130G0,Não,GEOGRAFIA  - Presencial - Matinhos,40001016130G0,SETOR LITORAL
SL61,PROJETO DE APRENDIZAGEM,40001016130G0,Não,GEOGRAFIA  - Presencial - Matinhos,40001016130G0,SETOR LITORAL
EM247,TÓPICOS ESPECIAIS EM FILOSOFIA E EDUCAÇÃO II,40001016082G0,Não,PEDAGOGIA  - Presencial - Curitiba,40001016082G0,SETOR DE EDUCAÇÃO
HF0014,ESTÉTICA I,40001016082G0,Não,PEDAGOGIA  - Presencial - Curitiba,40001016082G0,SETOR DE EDUCAÇÃO
SLEX52,INTERAÇÕES CULTURAIS E HUMANÍSTICAS,40001016123G0,Não,ADMINISTRAÇÃO PÚBLICA  - Presencial - Matinhos,40001016123G0,SETOR LITORAL
JAN001A,CÁLCULO I,40001016038G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Jandaia do Sul,40001016038G0,CAMPUS JANDAIA DO SUL
JAN002A,QUÍMICA GERAL TEÓRICA,40001016038G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Jandaia do Sul,40001016038G0,CAMPUS JANDAIA DO SUL
JAN003A,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,40001016038G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Jandaia do Sul,40001016038G0,CAMPUS JANDAIA DO SUL
JAN004A,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",40001016038G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Jandaia do Sul,40001016038G0,CAMPUS JANDAIA DO SUL
JAN014A,DESENHO TÉCNICO,40001016038G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Jandaia do Sul,40001016038G0,CAMPUS JANDAIA DO SUL
JAN024A,QUÍMICA GERAL EXPERIMENTAL,40001016038G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Jandaia do Sul,40001016038G0,CAMPUS JANDAIA DO SUL
JEP081A,INTRODUÇÃO À ENGENHARIA DE PRODUÇÃO,40001016038G0,Não,ENGENHARIA DE PRODUÇÃO  - Presencial - Jandaia do Sul,40001016038G0,CAMPUS JANDAIA DO SUL
CMM113,TÓPICOS DE EDUCAÇÃO MATEMÁTICA 1,40001016070G0,Não,MATEMÁTICA  - Presencial - Curitiba,40001016070G0,SETOR DE CIÊNCIAS EXATAS
AS073,CERTIFICAÇÃO FLORESTAL II,40001016041G0,Não,ENGENHARIA INDUSTRIAL MADEIREIRA  - Presencial - Curitiba,40001016041G0,SETOR DE CIÊNCIAS AGRÁRIAS
AT081,PROCESSOS DE CORTE EM MADEIRA,40001016041G0,Não,ENGENHARIA INDUSTRIAL MADEIREIRA  - Presencial - Curitiba,40001016041G0,SETOR DE CIÊNCIAS AGRÁRIAS
AT095,SERRARIAS E BENEFICIAMENTO DA MADEIRA I,40001016041G0,Não,ENGENHARIA INDUSTRIAL MADEIREIRA  - Presencial - Curitiba,40001016041G0,SETOR DE CIÊNCIAS AGRÁRIAS
AF001,AGRICULTURA GERAL,40001016003G0,Não,AGRONOMIA  - Presencial - Curitiba,40001016003G0,SETOR DE CIÊNCIAS AGRÁRIAS
AL043,HIDRÁULICA E IRRIGAÇÃO,40001016003G0,Não,AGRONOMIA  - Presencial - Curitiba,40001016003G0,SETOR DE CIÊNCIAS AGRÁRIAS
CF111,FÍSICA III,40001016042G0,Não,ENGENHARIA MECÂNICA  - Presencial - Curitiba,40001016042G0,SETOR DE TECNOLOGIA
EAS103,ESTÁGIO SUPERVISIONADO,40001016027G0,Não,ENGENHARIA AMBIENTAL E SANITÁRIA  - Presencial - Pontal do Paraná,40001016027G0,CENTRO DE ESTUDOS DO MAR
EAS191-EAD,TRATAMENTO DE ÁGUAS RESIDUÁRIAS II,40001016027G0,Não,ENGENHARIA AMBIENTAL E SANITÁRIA  - Presencial - Pontal do Paraná,40001016027G0,CENTRO DE ESTUDOS DO MAR
EAS504,TÓPICOS ESPECIAIS EM ENGENHARIA AMBIENTAL E SANITÁRIA I,40001016027G0,Não,ENGENHARIA AMBIENTAL E SANITÁRIA  - Presencial - Pontal do Paraná,40001016027G0,CENTRO DE ESTUDOS DO MAR
EAS505,TÓPICOS ESPECIAIS EM ENGENHARIA AMBIENTAL E SANITÁRIA II,40001016027G0,Não,ENGENHARIA AMBIENTAL E SANITÁRIA  - Presencial - Pontal do Paraná,40001016027G0,CENTRO DE ESTUDOS DO MAR
PP013,CÁLCULO DIFERENCIAL E INTEGRAL III,40001016027G0,Não,ENGENHARIA AMBIENTAL E SANITÁRIA  - Presencial - Pontal do Paraná,40001016027G0,CENTRO DE ESTUDOS DO MAR
PP020-EAD,TOPOGRAFIA II,40001016027G0,Não,ENGENHARIA AMBIENTAL E SANITÁRIA  - Presencial - Pontal do Paraná,40001016027G0,CENTRO DE ESTUDOS DO MAR
ET173,EDUCAÇÃO AMBIENTAL,40001016087G0,Não,QUÍMICA  - Presencial - Curitiba,40001016087G0,SETOR DE CIÊNCIAS EXATAS
AS104,APLICAÇÃO DE PLANILHAS ELETRÔNICAS EM ENGENHARIA FLORESTAL,40001016040G0,Não,ENGENHARIA FLORESTAL  - Presencial - Curitiba,40001016040G0,SETOR DE CIÊNCIAS AGRÁRIAS
AT107,GESTÃO AMBIENTAL,40001016040G0,Não,ENGENHARIA FLORESTAL  - Presencial - Curitiba,40001016040G0,SETOR DE CIÊNCIAS AGRÁRIAS
CD047,EXPRESSÃO GRÁFICA II - DESENHO TÉCNICO,40001016040G0,Não,ENGENHARIA FLORESTAL  - Presencial - Curitiba,40001016040G0,SETOR DE CIÊNCIAS AGRÁRIAS
CF2421,MECÂNICA QUÂNTICA 1,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
TE959,DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,40001016039G0,Não,ENGENHARIA ELÉTRICA  - Presencial - Curitiba,40001016039G0,SETOR DE TECNOLOGIA
ST014,LÍNGUA ESPANHOLA I,40001016100G0,Não,COMUNICAÇÃO INSTITUCIONAL  - Presencial - Curitiba,40001016100G0,SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA
SLGEO001,INTEGRAÇÃO UNIVERSITÁRIA E RECONHECIMENTO DO LITORAL,40001016130G0,Não,GEOGRAFIA  - Presencial - Matinhos,40001016130G0,SETOR LITORAL
SLGEO002,"REPRESENTAÇÕES, LEITURAS E ANÁLISES GEOGRÁFICAS",40001016130G0,Não,GEOGRAFIA  - Presencial - Matinhos,40001016130G0,SETOR LITORAL
SL52,INTERAÇÕES CULTURAIS E HUMANÍSTICAS,40001016130G0,Não,GEOGRAFIA  - Presencial - Matinhos,40001016130G0,SETOR LITORAL
SL60,PROJETO DE APRENDIZAGEM,40001016130G0,Não,GEOGRAFIA  - Presencial - Matinhos,40001016130G0,SETOR LITORAL
ME076,ANESTESIOLOGIA E CIRURGIA BUCAL,40001016081G0,Não,ODONTOLOGIA  - Presencial - Curitiba,40001016081G0,SETOR DE CIÊNCIAS DA SAÚDE
ME077,CLÍNICA ODONTOLÓGICA,40001016081G0,Não,ODONTOLOGIA  - Presencial - Curitiba,40001016081G0,SETOR DE CIÊNCIAS DA SAÚDE
ME078,PRINCÍPIOS DE INTEGRAÇÃO CLÍNICA,40001016081G0,Não,ODONTOLOGIA  - Presencial - Curitiba,40001016081G0,SETOR DE CIÊNCIAS DA SAÚDE
ME079,TERAPÊUTICA APLICADA,40001016081G0,Não,ODONTOLOGIA  - Presencial - Curitiba,40001016081G0,SETOR DE CIÊNCIAS DA SAÚDE
MO059,DENTÍSTICA RESTAURADORA I ,40001016081G0,Não,ODONTOLOGIA  - Presencial - Curitiba,40001016081G0,SETOR DE CIÊNCIAS DA SAÚDE
MO060,ENDODONTIA I ,40001016081G0,Não,ODONTOLOGIA  - Presencial - Curitiba,40001016081G0,SETOR DE CIÊNCIAS DA SAÚDE
MO062,OCLUSÃO DENTÁRIA ,40001016081G0,Não,ODONTOLOGIA  - Presencial - Curitiba,40001016081G0,SETOR DE CIÊNCIAS DA SAÚDE
AV170,TOXICOLOGIA DAS PLANTAS DE INTERESSE ECONÔMICO EM MEDICINA VETERINÁRIA,40001016076G0,Não,MEDICINA VETERINÁRIA  - Presencial - Curitiba,40001016076G0,SETOR DE CIÊNCIAS AGRÁRIAS
LCE252,GEOMETRIA EUCLIDIANA PLANA,40001016048G0,Não,CIÊNCIAS EXATAS  - Presencial - Pontal do Paraná,40001016048G0,CENTRO DE ESTUDOS DO MAR
LCE273,PRÁTICA PEDAGÓGICA DO ENSINO DE MATEMÁTICA II,40001016048G0,Não,CIÊNCIAS EXATAS  - Presencial - Pontal do Paraná,40001016048G0,CENTRO DE ESTUDOS DO MAR
SIN203,GESTÃO DE TECNOLOGIA DA INFORMAÇÃO,40001016001G0,Não,ADMINISTRAÇÃO  - Presencial - Curitiba,40001016001G0,SETOR DE CIÊNCIAS SOCIAIS E APLICADAS
CM314,CÁLCULO 4,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
ET173,EDUCAÇÃO AMBIENTAL,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
CF110,FÍSICA II,40001016070G0,Não,MATEMÁTICA  - Presencial - Curitiba,40001016070G0,SETOR DE CIÊNCIAS EXATAS
